id,make_id,make_desc,model_id,model_desc,variant_id,variant_desc,search_string,motor_flag,fuel_type_id,fuel_type_desc,seating_capacity,vehicle_image,search_count,cc,segment_id,segment_desc
36055,1000031,HERO HONDA,1001937,GLAMOUR,1014337,FI KICK START DISC BRAKE,HERO HONDA GLAMOUR FI KICK START DISC BRAKE (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36057,1000031,HERO HONDA,1001937,GLAMOUR,1014338,FI DRUM BRAKE,HERO HONDA GLAMOUR FI DRUM BRAKE (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36059,1000031,HERO HONDA,1003700,SMART,1015446,DLX,HERO HONDA SMART DLX (70 cc),Bike,1,Petrol,2,default-bike.jpg,0,70,1000009,Moped
36061,1000031,HERO HONDA,1003700,SMART,1015447,KS,HERO HONDA SMART KS (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36063,1000031,HERO HONDA,1003737,IMPULSE,1014959,150,HERO HONDA IMPULSE 150 (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36065,1000031,HERO HONDA,1003738,IGNITOR,1014960,DISC,HERO HONDA IGNITOR DISC (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36067,1000031,HERO HONDA,1003738,IGNITOR,1014961,DRUM,HERO HONDA IGNITOR DRUM (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36069,1000032,HERO MOTO CORP,1003739,CBZ,1015046,X-TREME ELECTRIC START DISC BRAKE,HERO MOTO CORP CBZ X-TREME ELECTRIC START DISC BRAKE (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36071,1000032,HERO MOTO CORP,1003739,CBZ,1015047,X-TREME KICK START DISC BRAKE,HERO MOTO CORP CBZ X-TREME KICK START DISC BRAKE (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36073,1000032,HERO MOTO CORP,1003740,CD,1015048,DAWN KICK START DISC BRAKE SPOKE WHEELS,HERO MOTO CORP CD DAWN KICK START DISC BRAKE SPOKE WHEELS (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36075,1000032,HERO MOTO CORP,1003740,CD,1015049,DELUXE KICK START DRUM BRAKE CAST WHEEL,HERO MOTO CORP CD DELUXE KICK START DRUM BRAKE CAST WHEEL (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36077,1000032,HERO MOTO CORP,1003740,CD,1015050,DELUXE KICK START DRUM BRAKE SPOKE WHEEL,HERO MOTO CORP CD DELUXE KICK START DRUM BRAKE SPOKE WHEEL (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36079,1000032,HERO MOTO CORP,1003740,CD,1015051,DELUXE SELF START DRUM BRAKE CAST WHEEL,HERO MOTO CORP CD DELUXE SELF START DRUM BRAKE CAST WHEEL (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36081,1000032,HERO MOTO CORP,1003740,CD,1015052,DELUXE SELF START DRUM BRAKE SPOKE WHEEL,HERO MOTO CORP CD DELUXE SELF START DRUM BRAKE SPOKE WHEEL (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36083,1000032,HERO MOTO CORP,1001937,GLAMOUR,1015355,ELECTRIC START DISC BRAKE CAST WHEEL,HERO MOTO CORP GLAMOUR ELECTRIC START DISC BRAKE CAST WHEEL (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36085,1000032,HERO MOTO CORP,1001947,ACHIEVER,1015044,KICK START DISC BRAKE,HERO MOTO CORP ACHIEVER KICK START DISC BRAKE (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36087,1000032,HERO MOTO CORP,1001947,ACHIEVER,1015045,ELECTRIC START DISC BRAKE,HERO MOTO CORP ACHIEVER ELECTRIC START DISC BRAKE (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36089,1000032,HERO MOTO CORP,1001948,DUET,1015351,LX,HERO MOTO CORP DUET LX (111 cc),Bike,1,Petrol,2,default-bike.jpg,0,111,1000008,Scooter
36091,1000032,HERO MOTO CORP,1001948,DUET,1015352,VX,HERO MOTO CORP DUET VX (111 cc),Bike,1,Petrol,2,default-bike.jpg,0,111,1000008,Scooter
36093,1000032,HERO MOTO CORP,1001949,GLAMOUR,1015053,KICK START DISC BRAKE CAST WHEEL,HERO MOTO CORP GLAMOUR KICK START DISC BRAKE CAST WHEEL (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36095,1000032,HERO MOTO CORP,1001949,GLAMOUR,1015054,ELECTRIC START DRUM BRAKE CAST WHEELS,HERO MOTO CORP GLAMOUR ELECTRIC START DRUM BRAKE CAST WHEELS (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36097,1000032,HERO MOTO CORP,1001949,GLAMOUR,1015055,FI ELECTRIC START DISC BRAKE CAST WHEELS,HERO MOTO CORP GLAMOUR FI ELECTRIC START DISC BRAKE CAST WHEELS (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36099,1000032,HERO MOTO CORP,1001949,GLAMOUR,1015058,ELECTRIC START DISC BRAKE CAST WHEELS,HERO MOTO CORP GLAMOUR ELECTRIC START DISC BRAKE CAST WHEELS (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36101,1000032,HERO MOTO CORP,1001949,GLAMOUR,1015356,ELECTRIC START DISC BRAKE,HERO MOTO CORP GLAMOUR ELECTRIC START DISC BRAKE (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36103,1000032,HERO MOTO CORP,1001950,HF,1015377,DELUXE I3S SELF START,HERO MOTO CORP HF DELUXE I3S SELF START (97 cc),Bike,1,Petrol,2,default-bike.jpg,0,97,1000004,Motor cycle
36105,1000032,HERO MOTO CORP,1001951,HUNK,1015056,DOUBLE DISC ELECTRIC START,HERO MOTO CORP HUNK DOUBLE DISC ELECTRIC START (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36107,1000032,HERO MOTO CORP,1001951,HUNK,1015057,SINGLE DISC ELECTRIC START,HERO MOTO CORP HUNK SINGLE DISC ELECTRIC START (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36109,1000032,HERO MOTO CORP,1001952,IGNITOR,1015059,ELECTRIC START DRUM BRAKE CAST WHEELS,HERO MOTO CORP IGNITOR ELECTRIC START DRUM BRAKE CAST WHEELS (125 cc),Bike,1,Petrol,2,default-bike.jpg,0,125,1000004,Motor cycle
36111,1000032,HERO MOTO CORP,1001953,IMPULSE,1015060,SINGLE DISK,HERO MOTO CORP IMPULSE SINGLE DISK (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36113,1000032,HERO MOTO CORP,1001954,KARIZMA,1015061,BLACk CAST,HERO MOTO CORP KARIZMA BLACk CAST (223 cc),Bike,1,Petrol,2,default-bike.jpg,0,223,1000004,Motor cycle
36115,1000032,HERO MOTO CORP,1001954,KARIZMA,1015062,ZMR,HERO MOTO CORP KARIZMA ZMR (223 cc),Bike,1,Petrol,2,default-bike.jpg,0,223,1000004,Motor cycle
36117,1000032,HERO MOTO CORP,1001954,KARIZMA,1015126,ELECTRIC START DISK BRAKE,HERO MOTO CORP KARIZMA ELECTRIC START DISK BRAKE (223 cc),Bike,1,Petrol,2,default-bike.jpg,0,223,1000004,Motor cycle
36119,1000032,HERO MOTO CORP,1001954,KARIZMA,1015127,RED CAST,HERO MOTO CORP KARIZMA RED CAST (223 cc),Bike,1,Petrol,2,default-bike.jpg,0,223,1000004,Motor cycle
36121,1000032,HERO MOTO CORP,1001954,KARIZMA,1015128,STD,HERO MOTO CORP KARIZMA STD (223 cc),Bike,1,Petrol,2,Hero-Karizma.jpg,0,223,1000004,Motor cycle
36123,1000032,HERO MOTO CORP,1001955,MAESTRO,1015063,ELECTRIC START,HERO MOTO CORP MAESTRO ELECTRIC START (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
36125,1000032,HERO MOTO CORP,1001955,MAESTRO,1015359,EDGE - SELF START DRUM BRAKE,HERO MOTO CORP MAESTRO EDGE - SELF START DRUM BRAKE (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
36127,1000032,HERO MOTO CORP,1001955,MAESTRO,1015360,EDGE - SELF START DRUM BRAKE ALLOY WHEEL,HERO MOTO CORP MAESTRO EDGE - SELF START DRUM BRAKE ALLOY WHEEL (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
36129,1000032,HERO MOTO CORP,1001955,MAESTRO,1015353,EDGE LX,HERO MOTO CORP MAESTRO EDGE LX (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
36131,1000032,HERO MOTO CORP,1001955,MAESTRO,1015354,EDGE VX,HERO MOTO CORP MAESTRO EDGE VX (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000008,Scooter
36133,1000032,HERO MOTO CORP,1001956,PASSION,1015378,PRO i3S SELF START DRUM BRAKE SPOKE WHEELS,HERO MOTO CORP PASSION PRO i3S SELF START DRUM BRAKE SPOKE WHEELS (97 cc),Bike,1,Petrol,2,default-bike.jpg,0,97,1000004,Motor cycle
36135,1000032,HERO MOTO CORP,1001956,PASSION,1015379,PRO i3S SELF START DRUM BRAKE ALLOY WHEELS,HERO MOTO CORP PASSION PRO i3S SELF START DRUM BRAKE ALLOY WHEELS (97 cc),Bike,1,Petrol,2,default-bike.jpg,0,97,1000004,Motor cycle
36137,1000032,HERO MOTO CORP,1001956,PASSION,1015380,PRO i3S SELF START DISC BRAKE ALLOY WHEELS,HERO MOTO CORP PASSION PRO i3S SELF START DISC BRAKE ALLOY WHEELS (97 cc),Bike,1,Petrol,2,default-bike.jpg,0,97,1000004,Motor cycle
36139,1000032,HERO MOTO CORP,1001956,PASSION,1015064,PRO KICK START DRUM BRAKE CAST WHEELS,HERO MOTO CORP PASSION PRO KICK START DRUM BRAKE CAST WHEELS (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36141,1000032,HERO MOTO CORP,1001956,PASSION,1015065,PRO ELECTRIC START DRUM BRAKE CAST WHEELS,HERO MOTO CORP PASSION PRO ELECTRIC START DRUM BRAKE CAST WHEELS (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36143,1000032,HERO MOTO CORP,1001956,PASSION,1015066,PRO KICK START DRUM BRAKE SPOKE WHEELS,HERO MOTO CORP PASSION PRO KICK START DRUM BRAKE SPOKE WHEELS (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36145,1000032,HERO MOTO CORP,1001956,PASSION,1015067,PRO ELECTRIC START DRUM BRAKE SPOKE WHEELS,HERO MOTO CORP PASSION PRO ELECTRIC START DRUM BRAKE SPOKE WHEELS (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36147,1000032,HERO MOTO CORP,1001956,PASSION,1015068,XPRO ELECTRIC START DISC BRAKE CAST WHEELS,HERO MOTO CORP PASSION XPRO ELECTRIC START DISC BRAKE CAST WHEELS (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
36149,1000032,HERO MOTO CORP,1001956,PASSION,1015069,XPRO KICK START DRUM BRAKE SPOKE WHEELS,HERO MOTO CORP PASSION XPRO KICK START DRUM BRAKE SPOKE WHEELS (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
36151,1000032,HERO MOTO CORP,1001956,PASSION,1015070,XPRO ELECTRIC START DRUM BRAKE CAST WHEELS,HERO MOTO CORP PASSION XPRO ELECTRIC START DRUM BRAKE CAST WHEELS (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
36153,1000032,HERO MOTO CORP,1001956,PASSION,1015089,PRO ELECTRIC START DISC BRAKE,HERO MOTO CORP PASSION PRO ELECTRIC START DISC BRAKE (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36155,1000032,HERO MOTO CORP,1001956,PASSION,1015415,PRO STD,HERO MOTO CORP PASSION PRO STD (110 cc),Bike,1,Petrol,2,default-bike.jpg,0,110,1000004,Motor cycle
36157,1000032,HERO MOTO CORP,1001957,PLEASURE,1015071,ELECTRIC START DRUM BRAKE SPOKE WHEELS,HERO MOTO CORP PLEASURE ELECTRIC START DRUM BRAKE SPOKE WHEELS (102 cc),Bike,1,Petrol,2,default-bike.jpg,0,102,1000008,Scooter
36159,1000032,HERO MOTO CORP,1001957,PLEASURE,1015125,ELECTRIC START DRUM BRAKE ALLOY WHEELS,HERO MOTO CORP PLEASURE ELECTRIC START DRUM BRAKE ALLOY WHEELS (102 cc),Bike,1,Petrol,2,default-bike.jpg,0,102,1000008,Scooter
36161,1000032,HERO MOTO CORP,1001959,SPLENDOR,1015072,PRO KICK START DRUM BRAKE CAST WHEELS,HERO MOTO CORP SPLENDOR PRO KICK START DRUM BRAKE CAST WHEELS (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36163,1000032,HERO MOTO CORP,1001959,SPLENDOR,1015073,PRO ELECTRIC START DRUM BRAKE CAST WHEELS,HERO MOTO CORP SPLENDOR PRO ELECTRIC START DRUM BRAKE CAST WHEELS (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36165,1000032,HERO MOTO CORP,1001959,SPLENDOR,1015074,PRO ELECTRIC START DRUM BRAKE SPOKE WHEELS,HERO MOTO CORP SPLENDOR PRO ELECTRIC START DRUM BRAKE SPOKE WHEELS (100 cc),Bike,1,Petrol,2,default-bike.jpg,0,100,1000004,Motor cycle
36167,1000032,HERO MOTO CORP,1001962,XTREME,1015187,ELECTRIC START DISC BRAKE,HERO MOTO CORP XTREME ELECTRIC START DISC BRAKE (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36169,1000032,HERO MOTO CORP,1001962,XTREME,1015188,ELECTRIC START REAR DRUM BRAKE,HERO MOTO CORP XTREME ELECTRIC START REAR DRUM BRAKE (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36171,1000032,HERO MOTO CORP,1001962,XTREME,1015189,SPORTS- ELECTRIC START DISC BRAKE ALLOY WHEELS,HERO MOTO CORP XTREME SPORTS- ELECTRIC START DISC BRAKE ALLOY WHEELS (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36173,1000032,HERO MOTO CORP,1001962,XTREME,1015190,SPORTS- ELECTRIC START DOUBLE DISC BRAKE ALLOY WHEELS,HERO MOTO CORP XTREME SPORTS- ELECTRIC START DOUBLE DISC BRAKE ALLOY WHEELS (150 cc),Bike,1,Petrol,2,default-bike.jpg,0,150,1000004,Motor cycle
36175,1000032,HERO MOTO CORP,1001937,GLAMOUR,1015376,2017 DRUM BRAKE,HERO MOTO CORP GLAMOUR 2017 DRUM BRAKE (124 cc),Bike,1,Petrol,2,default-bike.jpg,0,124,1000004,Motor cycle
36177,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008722,NOVA DIESEL,HINDUSTAN MOTORS AMBASSADOR NOVA DIESEL (1489 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1489,1000003,Mid Size
36179,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008723,NOVA PETROL,HINDUSTAN MOTORS AMBASSADOR NOVA PETROL (1489 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1489,1000003,Mid Size
36181,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008724,CLASSIC NOVA DIESEL,HINDUSTAN MOTORS AMBASSADOR CLASSIC NOVA DIESEL (1489 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1489,1000003,Mid Size
36183,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008725,CLASSIC NOVA PETROL,HINDUSTAN MOTORS AMBASSADOR CLASSIC NOVA PETROL (1476 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1476,1000003,Mid Size
36185,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008726,CLASSIC 1800 ISZ,HINDUSTAN MOTORS AMBASSADOR CLASSIC 1800 ISZ (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36187,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008727,CLASSIC 1800 ISZ AC,HINDUSTAN MOTORS AMBASSADOR CLASSIC 1800 ISZ AC (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36189,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008728,CLASSIC NOVA DELUXE,HINDUSTAN MOTORS AMBASSADOR CLASSIC NOVA DELUXE (1489 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1489,1000003,Mid Size
36191,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008729,CLASSIC 1800 ISZ CNG,HINDUSTAN MOTORS AMBASSADOR CLASSIC 1800 ISZ CNG (1817 cc),Car,5,CNG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36193,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008730,CLASSIC 1800 ISZ CNG AC,HINDUSTAN MOTORS AMBASSADOR CLASSIC 1800 ISZ CNG AC (1817 cc),Car,5,CNG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36195,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008731,CLASSIC 2000 DSZ,HINDUSTAN MOTORS AMBASSADOR CLASSIC 2000 DSZ (1995 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1995,1000003,Mid Size
36197,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008732,CLASSIC 2000 DSZ AC,HINDUSTAN MOTORS AMBASSADOR CLASSIC 2000 DSZ AC (1995 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1995,1000003,Mid Size
36199,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008733,CLASSIC 1800 ISZ MPFI,HINDUSTAN MOTORS AMBASSADOR CLASSIC 1800 ISZ MPFI (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36201,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008734,CLASSIC 1800 ISZ MPFI AC,HINDUSTAN MOTORS AMBASSADOR CLASSIC 1800 ISZ MPFI AC (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36203,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008735,CLASSIC 1500 DSL,HINDUSTAN MOTORS AMBASSADOR CLASSIC 1500 DSL (1489 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1489,1000003,Mid Size
36205,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008736,CLASSIC 1500 DSL AC,HINDUSTAN MOTORS AMBASSADOR CLASSIC 1500 DSL AC (1489 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1489,1000003,Mid Size
36207,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008737,CLASSIC 1800 ISZ MPFI AC PS,HINDUSTAN MOTORS AMBASSADOR CLASSIC 1800 ISZ MPFI AC PS (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36209,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008738,CLASSIC 1800 ISZ MPFI PS,HINDUSTAN MOTORS AMBASSADOR CLASSIC 1800 ISZ MPFI PS (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36211,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008739,CLASSIC 2000 DSZ AC PS,HINDUSTAN MOTORS AMBASSADOR CLASSIC 2000 DSZ AC PS (1995 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1995,1000003,Mid Size
36213,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008740,GRAND 1800 ISZ CNG,HINDUSTAN MOTORS AMBASSADOR GRAND 1800 ISZ CNG (1817 cc),Car,5,CNG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36215,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008741,GRAND 1800 ISZ MPFI,HINDUSTAN MOTORS AMBASSADOR GRAND 1800 ISZ MPFI (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36217,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008742,GRAND 1800 ISZ MPFI PW CL,HINDUSTAN MOTORS AMBASSADOR GRAND 1800 ISZ MPFI PW CL (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36219,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008743,GRAND 1800 ISZ MPFI PW CL CNG,HINDUSTAN MOTORS AMBASSADOR GRAND 1800 ISZ MPFI PW CL CNG (1817 cc),Car,5,CNG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36221,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008744,GRAND 2000 DSZ,HINDUSTAN MOTORS AMBASSADOR GRAND 2000 DSZ (1995 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1995,1000003,Mid Size
36223,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008745,GRAND 2000 DSZ PW CL,HINDUSTAN MOTORS AMBASSADOR GRAND 2000 DSZ PW CL (1995 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1995,1000003,Mid Size
36225,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008746,AVIGO 1800 ISZ MPFI,HINDUSTAN MOTORS AMBASSADOR AVIGO 1800 ISZ MPFI (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36227,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008747,AVIGO 2000 DSZ,HINDUSTAN MOTORS AMBASSADOR AVIGO 2000 DSZ (1995 cc),Car,2,Diesel,5,Hindustan-Motors-Ambassador.jpg,0,1995,1000003,Mid Size
36229,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008748,GRAND CNG AC,HINDUSTAN MOTORS AMBASSADOR GRAND CNG AC (1817 cc),Car,5,CNG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36231,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008749,GRAND CNG AC PS,HINDUSTAN MOTORS AMBASSADOR GRAND CNG AC PS (1817 cc),Car,5,CNG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36233,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008750,GRAND CNG AC PS PW,HINDUSTAN MOTORS AMBASSADOR GRAND CNG AC PS PW (1817 cc),Car,5,CNG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36235,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008751,GRAND LPG AC,HINDUSTAN MOTORS AMBASSADOR GRAND LPG AC (1817 cc),Car,3,LPG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36237,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008752,GRAND LPG NON AC,HINDUSTAN MOTORS AMBASSADOR GRAND LPG NON AC (1817 cc),Car,3,LPG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36239,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008753,GRAND PETROL AC PS PW,HINDUSTAN MOTORS AMBASSADOR GRAND PETROL AC PS PW (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36241,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008754,1.8 CNG,HINDUSTAN MOTORS AMBASSADOR 1.8 CNG (1817 cc),Car,5,CNG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36243,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008755,1.8 LPG,HINDUSTAN MOTORS AMBASSADOR 1.8 LPG (1817 cc),Car,3,LPG,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36245,1000033,HINDUSTAN MOTORS,1002270,AMBASSADOR,1008756,1.8 PETROL,HINDUSTAN MOTORS AMBASSADOR 1.8 PETROL (1817 cc),Car,1,Petrol,5,Hindustan-Motors-Ambassador.jpg,0,1817,1000003,Mid Size
36247,1000033,HINDUSTAN MOTORS,1002271,CONTESSA,1008757,1.8 GL CLASSIC,HINDUSTAN MOTORS CONTESSA 1.8 GL CLASSIC (1000 cc),Car,1,Petrol,5,default.jpg,0,1000,1000003,Mid Size
36249,1000033,HINDUSTAN MOTORS,1002271,CONTESSA,1008758,1.8 GLX,HINDUSTAN MOTORS CONTESSA 1.8 GLX (1000 cc),Car,1,Petrol,5,default.jpg,0,1000,1000003,Mid Size
36251,1000033,HINDUSTAN MOTORS,1002271,CONTESSA,1008759,2.0 DSL,HINDUSTAN MOTORS CONTESSA 2.0 DSL (1817 cc),Car,2,Diesel,5,default.jpg,0,1817,1000003,Mid Size
36253,1000035,HYOSUNG,1001996,GT,1015075,250 R STD,HYOSUNG GT 250 R STD (249 cc),Bike,1,Petrol,2,default-bike.jpg,0,249,1000004,Motor cycle
36255,1000035,HYOSUNG,1001996,GT,1015076,650 R STD,HYOSUNG GT 650 R STD (647 cc),Bike,1,Petrol,2,default-bike.jpg,0,647,1000004,Motor cycle
36257,1000035,HYOSUNG,1001996,GT,1015136,650N STD,HYOSUNG GT 650N STD (647 cc),Bike,1,Petrol,2,default-bike.jpg,0,647,1000004,Motor cycle
36259,1000035,HYOSUNG,1001997,GV,1015137,250 STD,HYOSUNG GV 250 STD (249 cc),Bike,1,Petrol,2,Hyosung-GV250.jpg,0,249,1000004,Motor cycle
36261,1000035,HYOSUNG,1001997,GV,1015138,650 AQUILLA PRO,HYOSUNG GV 650 AQUILLA PRO (647 cc),Bike,1,Petrol,2,default-bike.jpg,0,647,1000004,Motor cycle
36263,1000036,HYUNDAI,1002284,ACCENT VIVA,1008929,ABS,HYUNDAI ACCENT VIVA ABS (1599 cc),Car,1,Petrol,5,Hyundai-accent.jpg,0,1599,1000003,Mid Size
36265,1000036,HYUNDAI,1002284,ACCENT VIVA,1008930,BASE,HYUNDAI ACCENT VIVA BASE (1599 cc),Car,1,Petrol,5,Hyundai-accent.jpg,0,1599,1000003,Mid Size
36267,1000036,HYUNDAI,1002284,ACCENT VIVA,1008931,CRDI,HYUNDAI ACCENT VIVA CRDI (1493 cc),Car,2,Diesel,5,Hyundai-accent.jpg,0,1493,1000003,Mid Size
